open,high,low,close,volume
2020-01-06 10:45:00-05:00,137.5,137.58,137.41,137.45,33855
2020-01-06 11:00:00-05:00,137.4,137.69,137.29,137.665,6186
2020-01-06 11:15:00-05:00,137.68,137.68,137.41,137.47,6757
2020-01-06 11:30:00-05:00,137.47,137.65,137.47,137.54,6793
2020-01-06 11:45:00-05:00,137.545,137.57,137.38,137.39,3828
2020-01-06 12:00:00-05:00,137.385,137.57,137.34,137.49,4482
2020-01-06 12:15:00-05:00,137.44,137.44,137.34,137.365,7196
2020-01-06 12:30:00-05:00,137.435,137.635,137.4,137.635,14421
2020-01-06 12:45:00-05:00,137.635,137.64,137.5,137.52,10077
2020-01-06 13:00:00-05:00,137.53,137.765,137.53,137.715,8345
2020-01-06 13:15:00-05:00,137.745,137.865,137.72,137.83,6332
2020-01-06 13:30:00-05:00,137.845,137.865,137.74,137.78,4749
2020-01-06 13:45:00-05:00,137.76,137.84,137.73,137.735,3955
2020-01-06 14:00:00-05:00,137.72,137.835,137.655,137.79,5633
2020-01-06 14:15:00-05:00,137.8,137.83,137.66,137.665,3913
2020-01-06 14:30:00-05:00,137.68,137.68,137.565,137.59,21850
2020-01-06 14:45:00-05:00,137.58,137.64,137.535,137.635,4084
2020-01-06 15:00:00-05:00,137.685,137.72,137.61,137.7,22453
2020-01-06 15:15:00-05:00,137.69,137.745,137.635,137.66,2969
2020-01-06 15:30:00-05:00,137.68,137.8,137.63,137.78,8877
2020-01-06 15:45:00-05:00,137.81,138.27,137.8,138.21,49640
2020-01-07 09:30:00-05:00,137.465,137.845,137.41,137.625,25263
2020-01-07 09:45:00-05:00,137.53,137.53,137.03,137.09,42865
2020-01-07 10:00:00-05:00,137.21,137.25,137.09,137.19,8598
2020-01-07 10:15:00-05:00,137.205,137.205,136.98,137.175,15347
2020-01-07 10:30:00-05:00,137.155,137.26,137.01,137.04,16326
2020-01-07 10:45:00-05:00,137.055,137.095,136.92,136.99,13662
2020-01-07 11:00:00-05:00,136.985,136.99,136.76,136.77,15089
2020-01-07 11:15:00-05:00,136.775,136.89,136.65,136.695,7389
2020-01-07 11:30:00-05:00,136.69,136.74,136.48,136.48,8101
2020-01-07 11:45:00-05:00,136.43,136.545,136.145,136.15,8053
2020-01-07 12:00:00-05:00,136.17,136.22,135.97,136.125,11494
2020-01-07 12:15:00-05:00,136.14,136.33,136.115,136.3,12131
2020-01-07 12:30:00-05:00,136.26,136.26,136.045,136.09,10196
2020-01-07 12:45:00-05:00,136.105,136.105,135.935,135.96,10082
2020-01-07 13:00:00-05:00,135.98,136.015,135.87,135.92,16416
2020-01-07 13:15:00-05:00,135.92,136.005,135.89,135.99,12948
2020-01-07 13:30:00-05:00,135.97,136.12,135.91,135.91,13100
2020-01-07 13:45:00-05:00,135.915,136.2,135.91,136.145,12922
2020-01-07 14:00:00-05:00,136.16,136.35,136.145,136.285,12174
2020-01-07 14:15:00-05:00,136.3,136.51,136.28,136.41,7731
2020-01-07 14:30:00-05:00,136.415,136.57,136.415,136.53,13726
2020-01-07 14:45:00-05:00,136.54,136.58,136.47,136.495,9350
2020-01-07 15:00:00-05:00,136.51,136.55,136.425,136.455,105155
2020-01-07 15:15:00-05:00,136.44,136.49,136.37,136.37,11832
2020-01-07 15:30:00-05:00,136.38,136.385,136.04,136.165,15328
2020-01-07 15:45:00-05:00,136.15,136.15,135.82,135.84,54758
2020-01-08 09:30:00-05:00,135.73,136.69,135.6,136.58,37768
2020-01-08 09:45:00-05:00,136.55,136.685,136.415,136.605,11011
2020-01-08 10:00:00-05:00,136.66,136.885,136.62,136.755,20645
2020-01-08 10:15:00-05:00,136.76,136.825,136.54,136.575,9607
2020-01-08 10:30:00-05:00,136.555,136.555,136.275,136.275,7287
2020-01-08 10:45:00-05:00,136.33,136.43,136.225,136.415,36941
2020-01-08 11:00:00-05:00,136.405,136.715,136.405,136.695,7971
2020-01-08 11:15:00-05:00,136.695,136.82,136.38,136.82,9988
2020-01-08 11:30:00-05:00,136.72,137.135,136.42,137.135,21206
2020-01-08 11:45:00-05:00,137.2,137.4,137.07,137.24,13245
2020-01-08 12:00:00-05:00,137.38,137.43,137.26,137.26,3641
2020-01-08 12:15:00-05:00,137.29,137.32,137.21,137.26,2353
2020-01-08 12:30:00-05:00,137.285,137.295,137.215,137.29,5283
2020-01-08 12:45:00-05:00,137.295,137.355,137.245,137.285,7010
2020-01-08 13:00:00-05:00,137.29,137.29,137.215,137.215,3996
2020-01-08 13:15:00-05:00,137.21,137.395,137.21,137.385,4419
2020-01-08 13:30:00-05:00,137.39,137.41,137.255,137.275,6963
2020-01-08 13:45:00-05:00,137.25,137.255,137.005,137.015,8026
2020-01-08 14:00:00-05:00,137.02,137.09,137.005,137.005,4208
2020-01-08 14:15:00-05:00,136.975,137.02,136.95,136.995,3908
2020-01-08 14:30:00-05:00,136.99,137.14,136.96,137.13,4448
2020-01-08 14:45:00-05:00,137.165,137.29,137.115,137.25,18272
2020-01-08 15:00:00-05:00,137.25,137.41,137.17,137.41,13432
2020-01-08 15:15:00-05:00,137.36,137.57,137.36,137.455,7265
2020-01-08 15:30:00-05:00,137.45,137.48,137.28,137.28,12647
2020-01-08 15:45:00-05:00,137.295,137.31,136.78,136.96,57284
2020-01-09 09:30:00-05:00,138.01,138.09,137.38,137.51,19237
2020-01-09 09:45:00-05:00,137.525,137.76,137.44,137.56,13643
2020-01-09 10:00:00-05:00,137.54,137.54,137.22,137.35,18078
2020-01-09 10:15:00-05:00,137.39,137.455,137.25,137.34,17840
2020-01-09 10:30:00-05:00,137.32,137.4,137.19,137.28,26753
2020-01-09 10:45:00-05:00,137.24,137.53,137.235,137.43,22078
2020-01-09 11:00:00-05:00,137.39,137.5,137.36,137.47,11883
2020-01-09 11:15:00-05:00,137.46,137.46,137.24,137.34,13091
2020-01-09 11:30:00-05:00,137.35,137.52,137.31,137.42,8532
2020-01-09 11:45:00-05:00,137.415,137.665,137.415,137.665,12417
2020-01-09 12:00:00-05:00,137.6,137.6,137.465,137.465,5885
2020-01-09 12:15:00-05:00,137.46,137.46,137.28,137.305,11471
2020-01-09 12:30:00-05:00,137.305,137.32,137.13,137.15,96758
2020-01-09 12:45:00-05:00,137.15,137.3,137.11,137.3,4931
2020-01-09 13:00:00-05:00,137.24,137.27,137.14,137.225,5625
2020-01-09 13:15:00-05:00,137.225,137.225,137.045,137.18,5674
2020-01-09 13:30:00-05:00,137.27,137.27,137.14,137.18,4351
2020-01-09 13:45:00-05:00,137.19,137.31,137.19,137.215,9334
2020-01-09 14:00:00-05:00,137.19,137.36,137.19,137.36,4518
2020-01-09 14:15:00-05:00,137.33,137.365,137.27,137.335,4013
2020-01-09 14:30:00-05:00,137.35,137.515,137.325,137.4,5714
2020-01-09 14:45:00-05:00,137.365,137.365,137.25,137.285,7571
2020-01-09 15:00:00-05:00,137.265,137.285,137.195,137.195,7369
2020-01-09 15:15:00-05:00,137.215,137.305,137.18,137.255,17078
2020-01-09 15:30:00-05:00,137.26,137.375,137.24,137.35,18186
2020-01-09 15:45:00-05:00,137.35,137.475,137.28,137.445,65287
2020-01-10 09:30:00-05:00,137.15,137.22,136.245,136.46,43278
2020-01-10 09:45:00-05:00,136.399,136.935,136.395,136.855,20197
2020-01-10 10:00:00-05:00,136.855,137.05,136.71,136.72,26893
2020-01-10 10:15:00-05:00,136.77,136.955,136.735,136.91,17978
2020-01-10 10:30:00-05:00,136.835,136.95,136.72,136.77,14064
2020-01-10 10:45:00-05:00,136.75,136.795,136.54,136.56,14833
2020-01-10 11:00:00-05:00,136.59,136.59,136.44,136.55,51260
2020-01-10 11:15:00-05:00,136.58,136.59,136.34,136.345,9779
2020-01-10 11:30:00-05:00,136.3,136.38,136.17,136.21,18592
2020-01-10 11:45:00-05:00,136.22,136.25,136.07,136.19,13985
2020-01-10 12:00:00-05:00,136.17,136.22,136.05,136.18,12224
2020-01-10 12:15:00-05:00,136.17,136.3,136.1,136.285,12692
2020-01-10 12:30:00-05:00,136.3,136.385,136.25,136.29,10883
2020-01-10 12:45:00-05:00,136.27,136.375,136.245,136.3,13114
2020-01-10 13:00:00-05:00,136.31,136.505,136.31,136.48,13940
2020-01-10 13:15:00-05:00,136.485,136.615,136.47,136.59,13950
2020-01-10 13:30:00-05:00,136.595,136.685,136.54,136.61,7100
2020-01-10 13:45:00-05:00,136.6,136.62,136.495,136.495,9475
2020-01-10 14:00:00-05:00,136.485,136.51,136.34,136.34,13781
2020-01-10 14:15:00-05:00,136.345,136.445,136.345,136.4,10142
2020-01-10 14:30:00-05:00,136.395,136.395,136.125,136.125,8201
2020-01-10 14:45:00-05:00,136.12,136.14,136.025,136.115,18583
2020-01-10 15:00:00-05:00,136.11,136.13,135.98,136.06,19207
2020-01-10 15:15:00-05:00,136.06,136.165,136.03,136.105,22821
2020-01-10 15:30:00-05:00,136.06,136.065,135.82,135.92,25131
2020-01-10 15:45:00-05:00,135.94,136.095,135.9,136.07,62283
2020-01-13 09:30:00-05:00,136.16,136.36,135.805,136.11,30197
2020-01-13 09:45:00-05:00,136.16,136.19,135.97,136.12,33143
2020-01-13 10:00:00-05:00,136.17,136.175,135.83,135.83,34099
2020-01-13 10:15:00-05:00,135.84,136.02,135.825,135.99,41009
2020-01-13 10:30:00-05:00,135.995,136.005,135.84,135.885,26485
2020-01-13 10:45:00-05:00,135.895,135.965,135.845,135.9,33797
2020-01-13 11:00:00-05:00,135.885,135.94,135.82,135.885,13191
2020-01-13 11:15:00-05:00,135.905,136.05,135.77,135.805,28706
2020-01-13 11:30:00-05:00,135.87,135.94,135.795,135.94,13557
2020-01-13 11:45:00-05:00,135.92,136.08,135.81,136.08,59787
2020-01-13 12:00:00-05:00,136.105,136.28,136.0,136.25,13734
2020-01-13 12:15:00-05:00,136.25,136.4,136.23,136.23,8897
2020-01-13 12:30:00-05:00,136.225,136.46,136.18,136.32,8222
2020-01-13 12:45:00-05:00,136.33,136.395,136.265,136.31,5826
2020-01-13 13:00:00-05:00,136.315,136.48,136.295,136.46,6740
2020-01-13 13:15:00-05:00,136.425,136.425,136.29,136.375,4791
2020-01-13 13:30:00-05:00,136.39,136.51,136.36,136.49,6192
2020-01-13 13:45:00-05:00,136.48,136.62,136.48,136.57,3201
2020-01-13 14:00:00-05:00,136.55,136.66,136.51,136.65,9169
2020-01-13 14:15:00-05:00,136.63,136.67,136.555,136.63,7843
2020-01-13 14:30:00-05:00,136.625,136.7,136.59,136.6,9232
2020-01-13 14:45:00-05:00,136.58,136.72,136.58,136.68,15257
2020-01-13 15:00:00-05:00,136.68,136.79,136.65,136.73,14045
2020-01-13 15:15:00-05:00,136.75,136.84,136.68,136.83,317170
2020-01-13 15:30:00-05:00,136.82,137.04,136.8,136.955,20237
2020-01-13 15:45:00-05:00,136.95,137.17,136.88,137.17,57073
2020-01-14 07:00:00-05:00,139.75,139.75,139.75,139.75,200
2020-01-14 08:45:00-05:00,138.64,138.64,138.51,138.51,700
2020-01-14 09:30:00-05:00,137.805,140.41,137.77,139.88,80514
2020-01-14 09:45:00-05:00,139.85,140.24,139.51,140.1,69537
2020-01-14 10:00:00-05:00,140.09,140.75,140.08,140.23,39183
2020-01-14 10:15:00-05:00,140.255,140.26,139.87,140.2,30101
2020-01-14 10:30:00-05:00,140.23,140.43,140.2,140.235,62753
2020-01-14 10:45:00-05:00,140.21,140.36,139.9,139.995,41889
2020-01-14 11:00:00-05:00,140.01,140.29,139.945,140.155,14582
2020-01-14 11:15:00-05:00,140.195,140.365,139.96,140.09,19866
2020-01-14 11:30:00-05:00,140.1,140.2,140.04,140.05,28811
2020-01-14 11:45:00-05:00,140.09,140.11,139.92,139.92,27514
2020-01-14 12:00:00-05:00,139.895,139.97,139.775,139.8,17593
2020-01-14 12:15:00-05:00,139.81,139.91,139.77,139.84,37076
2020-01-14 12:30:00-05:00,139.885,139.93,139.55,139.61,28454
2020-01-14 12:45:00-05:00,139.65,139.67,139.58,139.65,10816
2020-01-14 13:00:00-05:00,139.63,139.905,139.5,139.88,16269
2020-01-14 13:15:00-05:00,139.895,139.995,139.64,139.74,16592
2020-01-14 13:30:00-05:00,139.75,139.78,139.29,139.3,35454
2020-01-14 13:45:00-05:00,139.35,139.49,139.15,139.35,660569
2020-01-14 14:00:00-05:00,139.39,139.42,138.9,139.02,130016
2020-01-14 14:15:00-05:00,139.025,139.5,138.99,139.37,30199
2020-01-14 14:30:00-05:00,139.38,139.59,139.31,139.54,22531
2020-01-14 14:45:00-05:00,139.52,139.55,139.24,139.25,20240
2020-01-14 15:00:00-05:00,139.31,139.38,138.83,138.83,28719
2020-01-14 15:15:00-05:00,138.86,139.11,138.68,139.11,35408
2020-01-14 15:30:00-05:00,139.1,139.1,138.61,138.66,39544
2020-01-14 15:45:00-05:00,138.67,138.89,138.58,138.67,502159
2020-01-15 09:15:00-05:00,138.1,138.1,138.1,138.1,200
2020-01-15 09:30:00-05:00,137.85,138.59,137.57,138.08,71528
2020-01-15 09:45:00-05:00,138.075,138.47,138.005,138.19,34690
2020-01-15 10:00:00-05:00,138.18,138.26,137.89,137.89,25492
2020-01-15 10:15:00-05:00,137.95,138.125,137.85,137.89,15781
2020-01-15 10:30:00-05:00,137.905,138.18,137.8,137.965,24125
2020-01-15 10:45:00-05:00,137.99,138.03,137.65,137.72,22499
2020-01-15 11:00:00-05:00,137.72,137.755,137.31,137.34,24012
2020-01-15 11:15:00-05:00,137.405,137.525,137.34,137.42,41403
2020-01-15 11:30:00-05:00,137.46,137.51,137.265,137.265,18761
2020-01-15 11:45:00-05:00,137.275,137.275,136.95,136.98,21935
2020-01-15 12:00:00-05:00,136.97,137.0,136.865,136.985,16381
2020-01-15 12:15:00-05:00,136.99,137.01,136.75,136.755,16136
2020-01-15 12:30:00-05:00,136.745,136.81,136.575,136.595,14111
2020-01-15 12:45:00-05:00,136.57,136.61,136.315,136.37,22606
2020-01-15 13:00:00-05:00,136.36,136.42,136.155,136.21,15480
2020-01-15 13:15:00-05:00,136.24,136.4,136.18,136.4,18928
2020-01-15 13:30:00-05:00,136.36,136.42,136.185,136.365,18448
2020-01-15 13:45:00-05:00,136.355,136.39,136.16,136.255,14443
2020-01-15 14:00:00-05:00,136.245,136.445,136.245,136.41,14970
2020-01-15 14:15:00-05:00,136.435,136.495,136.36,136.46,13926
2020-01-15 14:30:00-05:00,136.455,136.495,136.355,136.4,19238
2020-01-15 14:45:00-05:00,136.43,136.5,136.33,136.34,14054
2020-01-15 15:00:00-05:00,136.37,136.4,136.25,136.36,14408
2020-01-15 15:15:00-05:00,136.32,136.445,136.25,136.35,36890
2020-01-15 15:30:00-05:00,136.34,136.46,136.245,136.39,27037
2020-01-15 15:45:00-05:00,136.405,136.8,136.36,136.8,56566
2020-01-16 09:30:00-05:00,137.495,137.89,137.22,137.4,36539
2020-01-16 09:45:00-05:00,137.4,137.41,136.87,136.94,44045
2020-01-16 10:00:00-05:00,136.93,137.32,136.9,137.26,14372
2020-01-16 10:15:00-05:00,137.265,137.295,137.1,137.21,15679
2020-01-16 10:30:00-05:00,137.2,137.52,137.2,137.5,11530
2020-01-16 10:45:00-05:00,137.52,137.53,137.37,137.41,14894
2020-01-16 11:00:00-05:00,137.41,137.76,137.41,137.59,11973
2020-01-16 11:15:00-05:00,137.59,137.59,137.31,137.38,10161
2020-01-16 11:30:00-05:00,137.55,137.67,137.5,137.645,26680
2020-01-16 11:45:00-05:00,137.63,137.85,137.63,137.82,50314
2020-01-16 12:00:00-05:00,137.82,137.885,137.64,137.7,12993
2020-01-16 12:15:00-05:00,137.7,137.7,137.49,137.555,7499
2020-01-16 12:30:00-05:00,137.545,137.69,137.5,137.505,6791
2020-01-16 12:45:00-05:00,137.51,137.645,137.51,137.565,5076
2020-01-16 13:00:00-05:00,137.59,137.605,137.295,137.31,12434
2020-01-16 13:15:00-05:00,137.305,137.345,137.22,137.275,8382
2020-01-16 13:30:00-05:00,137.3,137.38,137.19,137.255,5678
2020-01-16 13:45:00-05:00,137.26,137.295,137.17,137.23,9720
2020-01-16 14:00:00-05:00,137.23,137.245,137.18,137.235,8906
2020-01-16 14:15:00-05:00,137.25,137.325,137.185,137.185,6580
2020-01-16 14:30:00-05:00,137.195,137.2,136.96,136.96,8700
2020-01-16 14:45:00-05:00,136.925,137.08,136.92,136.99,15230
2020-01-16 15:00:00-05:00,137.0,137.17,136.955,137.05,27114
2020-01-16 15:15:00-05:00,137.04,137.05,136.94,137.0,15577
2020-01-16 15:30:00-05:00,136.985,137.2,136.975,137.15,24737
2020-01-16 15:45:00-05:00,137.13,137.26,137.1,137.26,62894
2020-01-17 09:30:00-05:00,137.61,137.81,137.33,137.67,32826
2020-01-17 09:45:00-05:00,137.68,137.81,137.48,137.76,34774
2020-01-17 10:00:00-05:00,137.72,137.9,137.64,137.88,23505
2020-01-17 10:15:00-05:00,137.89,138.23,137.8,138.21,13649
2020-01-17 10:30:00-05:00,138.22,138.26,138.06,138.26,17060
2020-01-17 10:45:00-05:00,138.26,138.27,137.95,138.0,8751
2020-01-17 11:00:00-05:00,138.1,138.27,137.91,137.91,12798
2020-01-17 11:15:00-05:00,137.925,138.04,137.895,138.03,13386
2020-01-17 11:30:00-05:00,138.02,138.09,138.0,138.06,8588
2020-01-17 11:45:00-05:00,138.06,138.12,137.97,138.12,8072
2020-01-17 12:00:00-05:00,138.105,138.11,137.99,138.05,14518
2020-01-17 12:15:00-05:00,138.04,138.09,137.96,138.05,16199
2020-01-17 12:30:00-05:00,138.01,138.05,137.94,138.01,9151
2020-01-17 12:45:00-05:00,138.05,138.05,137.95,137.99,6549
2020-01-17 13:00:00-05:00,137.98,137.99,137.87,137.87,7096
2020-01-17 13:15:00-05:00,137.885,137.95,137.88,137.88,10368
2020-01-17 13:30:00-05:00,137.9,137.9,137.79,137.86,5961
2020-01-17 13:45:00-05:00,137.84,137.95,137.84,137.95,6375
2020-01-17 14:00:00-05:00,137.96,137.98,137.875,137.88,11750
2020-01-17 14:15:00-05:00,137.9,137.95,137.85,137.85,10813
2020-01-17 14:30:00-05:00,137.86,137.88,137.78,137.79,64518
2020-01-17 14:45:00-05:00,137.79,137.89,137.72,137.875,15824
2020-01-17 15:00:00-05:00,137.89,137.89,137.7,137.8,8806
2020-01-17 15:15:00-05:00,137.8,138.06,137.8,138.03,11885
2020-01-17 15:30:00-05:00,138.02,138.11,137.95,137.955,28145
2020-01-17 15:45:00-05:00,137.96,138.205,137.94,138.165,87207
2020-01-21 09:15:00-05:00,137.31,137.31,137.31,137.31,100
2020-01-21 09:30:00-05:00,137.12,137.52,137.06,137.47,11012
2020-01-21 09:45:00-05:00,137.43,137.51,137.33,137.435,12314
2020-01-21 10:00:00-05:00,137.435,137.57,137.23,137.27,14179
2020-01-21 10:15:00-05:00,137.255,137.255,137.01,137.235,9797
2020-01-21 10:30:00-05:00,137.25,137.355,137.23,137.31,5383
2020-01-21 10:45:00-05:00,137.335,137.44,137.28,137.425,7779
2020-01-21 11:00:00-05:00,137.425,137.62,137.37,137.575,12949
2020-01-21 11:15:00-05:00,137.6,137.645,137.565,137.62,11343
2020-01-21 11:30:00-05:00,137.63,137.81,137.6,137.81,13698
2020-01-21 11:45:00-05:00,137.83,137.965,137.77,137.95,4199
2020-01-21 12:00:00-05:00,137.97,138.0,137.87,137.92,3566
2020-01-21 12:15:00-05:00,137.88,138.04,137.88,138.035,5027
2020-01-21 12:30:00-05:00,138.02,138.055,137.925,137.925,6933
2020-01-21 12:45:00-05:00,137.88,137.94,137.85,137.85,2319
2020-01-21 13:00:00-05:00,137.82,137.85,137.78,137.785,3614
2020-01-21 13:15:00-05:00,137.805,137.805,137.515,137.515,3156
2020-01-21 13:30:00-05:00,137.5,137.5,137.315,137.36,6550
2020-01-21 13:45:00-05:00,137.34,137.395,137.21,137.23,5890
2020-01-21 14:00:00-05:00,137.15,137.25,137.15,137.25,105293
2020-01-21 14:15:00-05:00,137.23,137.25,137.15,137.17,3803
2020-01-21 14:30:00-05:00,137.165,137.205,137.02,137.205,2552
2020-01-21 14:45:00-05:00,137.22,137.22,137.14,137.2,19604
2020-01-21 15:00:00-05:00,137.28,137.37,137.24,137.36,10287
2020-01-21 15:15:00-05:00,137.36,137.385,137.23,137.25,21018
2020-01-21 15:30:00-05:00,137.25,137.295,137.0,137.02,4959
2020-01-21 15:45:00-05:00,137.04,137.11,136.7,136.84,52974
2020-01-22 09:30:00-05:00,137.195,137.36,136.86,136.89,17965
2020-01-22 09:45:00-05:00,136.89,137.03,136.75,136.795,10510
2020-01-22 10:00:00-05:00,136.8,136.84,136.49,136.615,32673
2020-01-22 10:15:00-05:00,136.62,136.86,136.58,136.825,15892
2020-01-22 10:30:00-05:00,136.82,137.08,136.8,136.96,17089
2020-01-22 10:45:00-05:00,136.99,137.02,136.68,136.68,38339
2020-01-22 11:00:00-05:00,136.665,136.735,136.44,136.47,111191
2020-01-22 11:15:00-05:00,136.46,136.515,136.4,136.435,17510
2020-01-22 11:30:00-05:00,136.42,136.545,136.42,136.515,12936
2020-01-22 11:45:00-05:00,136.495,136.62,136.45,136.475,11465
2020-01-22 12:00:00-05:00,136.485,136.685,136.4,136.66,10473
2020-01-22 12:15:00-05:00,136.65,136.725,136.59,136.66,14050
2020-01-22 12:30:00-05:00,136.73,136.775,136.645,136.74,5017
2020-01-22 12:45:00-05:00,136.75,136.845,136.75,136.835,6460
2020-01-22 13:00:00-05:00,136.835,136.835,136.68,136.74,11570
2020-01-22 13:15:00-05:00,136.79,136.86,136.775,136.775,8551
2020-01-22 13:30:00-05:00,136.775,136.865,136.735,136.735,8663
2020-01-22 13:45:00-05:00,136.73,136.765,136.63,136.7,5389
2020-01-22 14:00:00-05:00,136.73,136.835,136.73,136.805,9824
2020-01-22 14:15:00-05:00,136.795,136.95,136.795,136.93,12793
2020-01-22 14:30:00-05:00,136.925,136.97,136.87,136.935,10067
2020-01-22 14:45:00-05:00,136.945,136.985,136.935,136.965,7130
2020-01-22 15:00:00-05:00,136.935,136.945,136.74,136.74,8105
2020-01-22 15:15:00-05:00,136.74,136.75,136.62,136.75,6924
2020-01-22 15:30:00-05:00,136.775,136.91,136.765,136.84,12136
2020-01-22 15:45:00-05:00,136.81,136.97,136.65,136.66,37839
2020-01-23 09:30:00-05:00,135.61,136.17,134.97,135.33,13066
2020-01-23 09:45:00-05:00,135.32,135.51,135.14,135.36,8804
2020-01-23 10:00:00-05:00,135.295,135.35,134.965,134.99,9828
2020-01-23 10:15:00-05:00,134.955,135.03,134.74,135.03,6789
2020-01-23 10:30:00-05:00,135.01,135.21,134.99,135.21,7829
2020-01-23 10:45:00-05:00,135.085,135.09,134.86,134.9,8366
2020-01-23 11:00:00-05:00,134.925,135.095,134.89,135.06,16680
2020-01-23 11:15:00-05:00,135.12,135.17,135.04,135.105,4728
2020-01-23 11:30:00-05:00,135.145,135.27,135.145,135.2,4767
2020-01-23 11:45:00-05:00,135.21,135.235,135.04,135.18,13374
2020-01-23 12:00:00-05:00,135.34,135.68,135.34,135.68,2814
2020-01-23 12:15:00-05:00,135.635,135.67,135.6,135.61,1530
2020-01-23 12:30:00-05:00,135.64,135.76,135.61,135.76,4236
2020-01-23 12:45:00-05:00,135.77,135.8,135.71,135.77,2441
2020-01-23 13:00:00-05:00,135.805,135.98,135.73,135.94,7997
2020-01-23 13:15:00-05:00,135.935,136.22,135.915,136.035,27434
2020-01-23 13:30:00-05:00,135.985,136.29,135.96,136.29,4367
2020-01-23 13:45:00-05:00,136.26,136.37,136.19,136.21,5206
2020-01-23 14:00:00-05:00,136.23,136.51,136.23,136.4,3759
2020-01-23 14:15:00-05:00,136.43,136.48,136.35,136.35,2545
2020-01-23 14:30:00-05:00,136.38,136.565,136.34,136.565,8724
2020-01-23 14:45:00-05:00,136.595,136.65,136.49,136.545,14250
2020-01-23 15:00:00-05:00,136.56,136.64,136.45,136.64,4252
2020-01-23 15:15:00-05:00,136.565,136.64,136.48,136.63,6352
2020-01-23 15:30:00-05:00,136.59,136.74,136.5,136.57,8451
2020-01-23 15:45:00-05:00,136.575,136.665,136.42,136.58,37326
2020-01-24 09:30:00-05:00,136.265,136.275,135.61,135.62,8081
2020-01-24 09:45:00-05:00,135.53,135.66,135.32,135.49,9681
2020-01-24 10:00:00-05:00,135.41,135.42,134.98,135.06,14775
2020-01-24 10:15:00-05:00,135.08,135.135,134.525,134.525,15220
2020-01-24 10:30:00-05:00,134.505,134.635,134.415,134.49,22526
2020-01-24 10:45:00-05:00,134.48,134.72,134.35,134.72,13109
2020-01-24 11:00:00-05:00,134.74,134.91,134.67,134.82,4083
2020-01-24 11:15:00-05:00,134.82,134.84,134.38,134.38,3278
2020-01-24 11:30:00-05:00,134.36,134.45,134.11,134.11,13923
2020-01-24 11:45:00-05:00,134.185,134.335,133.89,133.98,8368
2020-01-24 12:00:00-05:00,133.91,133.945,133.63,133.7,19988
2020-01-24 12:15:00-05:00,133.66,133.66,133.37,133.525,16237
2020-01-24 12:30:00-05:00,133.54,133.96,133.5,133.92,13189
2020-01-24 12:45:00-05:00,133.86,133.97,133.805,133.97,8813
2020-01-24 13:00:00-05:00,133.82,133.825,133.57,133.57,4950
2020-01-24 13:15:00-05:00,133.6,133.78,133.59,133.59,10728
2020-01-24 13:30:00-05:00,133.49,133.53,133.2,133.205,6599
2020-01-24 13:45:00-05:00,133.24,133.34,133.04,133.15,11489
2020-01-24 14:00:00-05:00,133.145,133.17,132.84,132.88,8483
2020-01-24 14:15:00-05:00,132.84,132.85,132.53,132.54,11005
2020-01-24 14:30:00-05:00,132.64,132.75,132.47,132.475,17369
2020-01-24 14:45:00-05:00,132.41,132.87,132.33,132.87,14171
2020-01-24 15:00:00-05:00,132.91,133.19,132.88,133.1,12951
2020-01-24 15:15:00-05:00,133.17,133.37,133.165,133.325,12257
2020-01-24 15:30:00-05:00,133.33,133.33,132.77,132.965,24341
2020-01-24 15:45:00-05:00,132.96,133.26,132.935,133.13,109731
2020-01-27 09:30:00-05:00,130.13,131.28,129.73,131.19,44628
2020-01-27 09:45:00-05:00,131.185,131.86,131.11,131.59,21180
2020-01-27 10:00:00-05:00,131.605,131.74,131.25,131.265,14296
2020-01-27 10:15:00-05:00,131.32,131.82,131.27,131.8,25138
2020-01-27 10:30:00-05:00,131.88,131.89,131.07,131.315,26591
2020-01-27 10:45:00-05:00,131.35,131.63,130.96,131.63,16993
2020-01-27 11:00:00-05:00,131.65,132.08,131.64,131.67,11819
2020-01-27 11:15:00-05:00,131.64,131.95,131.61,131.85,46044
2020-01-27 11:30:00-05:00,131.86,132.26,131.65,132.26,15358
2020-01-27 11:45:00-05:00,132.22,132.22,131.99,132.01,13266
2020-01-27 12:00:00-05:00,131.99,132.44,131.99,132.38,8927
2020-01-27 12:15:00-05:00,132.475,132.71,132.44,132.55,8354
2020-01-27 12:30:00-05:00,132.53,132.78,132.53,132.78,14253
2020-01-27 12:45:00-05:00,132.79,132.83,132.58,132.6,12426
2020-01-27 13:00:00-05:00,132.71,132.93,132.53,132.605,12118
2020-01-27 13:15:00-05:00,132.6,132.73,132.585,132.62,8702
2020-01-27 13:30:00-05:00,132.63,132.8,132.545,132.545,11651
2020-01-27 13:45:00-05:00,132.54,132.59,132.45,132.47,8955
2020-01-27 14:00:00-05:00,132.53,132.54,132.35,132.45,8493
2020-01-27 14:15:00-05:00,132.53,132.6,132.385,132.51,10303
2020-01-27 14:30:00-05:00,132.525,132.58,132.37,132.47,7894
2020-01-27 14:45:00-05:00,132.41,132.45,131.98,132.14,16184
2020-01-27 15:00:00-05:00,132.06,132.34,132.06,132.28,17626
2020-01-27 15:15:00-05:00,132.355,132.52,132.32,132.37,13014
2020-01-27 15:30:00-05:00,132.33,132.365,132.1,132.33,28043
